,file,access_modify,final_modify,param_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter,Conflict_times
94,packages/SystemUI/src/com/android/systemui/statusbar/phone/MultiUserSwitchController.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
95,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelViewController.java,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,7
96,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelViewController.java,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
97,packages/SystemUI/src/com/android/systemui/statusbar/phone/ScrimController.java,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0
98,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,17.0,9.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,1
99,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManager.java,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0
100,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarNotificationActivityStarter.java,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
101,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotController.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
102,packages/SystemUI/src/com/android/systemui/statusbar/policy/UserSwitcherController.java,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0
103,packages/SystemUI/src/com/android/systemui/statusbar/window/StatusBarWindowController.java,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104,packages/SystemUI/src/com/android/systemui/util/leak/GarbageMonitor.java,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
105,packages/SystemUI/src/com/android/systemui/util/sensors/ProximitySensor.java,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,packages/SystemUI/src/com/android/systemui/util/sensors/ThresholdSensorEvent.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,packages/SystemUI/src/com/android/systemui/util/sensors/ThresholdSensorImpl.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108,packages/SystemUI/tests/src/com/android/systemui/biometrics/UdfpsControllerTest.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
109,packages/SystemUI/tests/src/com/android/systemui/ScreenDecorationsTest.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0
110,packages/SystemUI/tests/src/com/android/systemui/shared/plugins/PluginActionManagerTest.java,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,packages/SystemUI/tests/src/com/android/systemui/shared/plugins/PluginManagerTest.java,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/DozeParametersTest.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
113,services/accessibility/java/com/android/server/accessibility/AbstractAccessibilityServiceConnection.java,48.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0
114,services/accessibility/java/com/android/server/accessibility/AccessibilityManagerService.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115,services/accessibility/java/com/android/server/accessibility/AccessibilityTraceManager.java,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0
116,services/contentcapture/java/com/android/server/contentcapture/ContentCapturePerUserService.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
117,services/core/java/com/android/server/am/AnrHelper.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
118,services/core/java/com/android/server/am/AppProfiler.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
119,services/core/java/com/android/server/am/UserController.java,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
120,services/core/java/com/android/server/audio/AudioService.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
121,services/core/java/com/android/server/biometrics/sensors/BaseClientMonitor.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,services/core/java/com/android/server/camera/CameraServiceProxy.java,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,services/core/java/com/android/server/display/DisplayManagerService.java,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,6
124,services/core/java/com/android/server/notification/NotificationManagerService.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,services/core/java/com/android/server/pm/PackageManagerService.java,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7
126,services/core/java/com/android/server/vibrator/VibrationThread.java,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
127,services/core/java/com/android/server/Watchdog.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
128,services/core/java/com/android/server/wm/ActivityMetricsLogger.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
129,services/core/java/com/android/server/wm/ActivityRecord.java,6.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,10
130,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
131,services/core/java/com/android/server/wm/ActivityTaskSupervisor.java,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
132,services/core/java/com/android/server/wm/ConfigurationContainer.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
133,services/core/java/com/android/server/wm/DisplayContent.java,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
134,services/core/java/com/android/server/wm/DisplayPolicy.java,3.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,5.0,2
135,services/core/java/com/android/server/wm/DragDropController.java,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
136,services/core/java/com/android/server/wm/DragState.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,services/core/java/com/android/server/wm/EmbeddedWindowController.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,services/core/java/com/android/server/wm/Letterbox.java,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
139,services/core/java/com/android/server/wm/PackageConfigPersister.java,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
140,services/core/java/com/android/server/wm/RecentsAnimationController.java,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
